City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Fortuna,US,40.6,-124.16,61.0,72,1,8.05,clear sky,2020-10-31 23:24:11
1,Busselton,AU,-33.65,115.33,59.0,79,100,1.97,light rain,2020-10-31 23:23:58
2,Brookhaven,US,31.58,-90.44,59.0,87,0,2.17,clear sky,2020-10-31 23:33:08
3,Albany,US,42.6,-73.97,36.0,83,0,5.41,clear sky,2020-10-31 23:21:30
4,Ushuaia,AR,-54.8,-68.3,48.2,93,90,5.82,light intensity drizzle,2020-10-31 23:33:08
5,Clyde River,CA,70.47,-68.59,14.0,92,75,16.11,light snow,2020-10-31 23:23:58
6,Butaritari,KI,3.07,172.79,81.63,75,99,15.26,overcast clouds,2020-10-31 23:24:08
7,Chokurdakh,RU,70.63,147.92,-8.9,91,85,7.85,overcast clouds,2020-10-31 23:33:09
8,Geraldton,AU,-28.77,114.6,64.4,88,90,17.22,shower rain,2020-10-31 23:33:09
9,Toro,CO,4.61,-76.08,71.6,78,40,2.24,shower rain,2020-10-31 23:33:09
10,Castro,BR,-24.79,-50.01,52.9,92,77,7.25,broken clouds,2020-10-31 23:33:09
11,Severo-Kurilsk,RU,50.68,156.12,43.54,76,74,16.78,broken clouds,2020-10-31 23:33:09
12,Yumen,CN,40.28,97.2,35.94,68,49,11.03,scattered clouds,2020-10-31 23:33:09
13,Taree,AU,-31.9,152.47,71.6,46,2,7.47,clear sky,2020-10-31 23:33:09
14,Valparaiso,CL,-33.04,-71.63,55.99,100,90,4.7,fog,2020-10-31 23:32:00
15,Tornio,FI,65.85,24.15,35.6,100,100,9.17,overcast clouds,2020-10-31 23:33:10
16,Carutapera,BR,-1.2,-46.02,78.13,81,25,6.58,scattered clouds,2020-10-31 23:32:00
17,Lagoa,PT,39.05,-27.98,68.38,93,64,24.2,broken clouds,2020-10-31 23:33:10
18,Novobirilyussy,RU,56.95,90.67,32.4,98,99,7.58,overcast clouds,2020-10-31 23:33:10
19,Comodoro Rivadavia,AR,-45.87,-67.5,64.4,59,0,4.7,clear sky,2020-10-31 23:29:45
20,Rikitea,PF,-23.12,-134.97,75.96,66,0,6.31,clear sky,2020-10-31 23:33:11
21,Ampanihy,MG,-24.7,44.75,67.5,73,0,5.61,clear sky,2020-10-31 23:33:11
22,Manjacaze,MZ,-24.71,33.88,69.3,84,50,6.17,scattered clouds,2020-10-31 23:24:18
23,Nouadhibou,MR,20.93,-17.03,68.0,82,40,12.75,scattered clouds,2020-10-31 23:24:21
24,Mazsalaca,LV,57.86,25.05,39.99,98,4,1.01,clear sky,2020-10-31 23:33:11
25,Tasiilaq,GL,65.61,-37.64,32.0,92,100,18.34,overcast clouds,2020-10-31 23:20:08
26,Barrow,US,71.29,-156.79,24.8,73,90,12.75,light snow,2020-10-31 23:21:17
27,Bluff,NZ,-46.6,168.33,55.0,76,96,15.99,overcast clouds,2020-10-31 23:21:48
28,Natal,BR,-5.79,-35.21,78.8,83,20,9.17,few clouds,2020-10-31 23:24:34
29,Catamarca,AR,-28.47,-65.79,68.22,32,3,9.82,clear sky,2020-10-31 23:33:12
30,Ixtapa,MX,20.7,-105.2,84.2,74,75,8.05,broken clouds,2020-10-31 23:33:12
31,Hilo,US,19.73,-155.09,86.0,62,40,10.29,scattered clouds,2020-10-31 23:33:12
32,San Quintin,MX,30.48,-115.95,71.94,54,47,8.93,scattered clouds,2020-10-31 23:33:12
33,Hobart,AU,-42.88,147.33,64.0,71,75,13.87,broken clouds,2020-10-31 23:21:04
34,Bambous Virieux,MU,-20.34,57.76,66.2,82,40,8.05,shower rain,2020-10-31 23:23:59
35,Bredasdorp,ZA,-34.53,20.04,53.6,87,0,2.24,clear sky,2020-10-31 23:23:55
36,Hovd,MN,48.01,91.64,25.47,87,0,1.32,clear sky,2020-10-31 23:23:34
37,Campbeltown,GB,55.43,-5.61,48.99,81,98,16.11,overcast clouds,2020-10-31 23:33:13
38,Khatanga,RU,71.97,102.5,-5.78,87,46,9.93,scattered clouds,2020-10-31 23:21:12
39,Chicama,PE,-7.84,-79.15,62.6,82,75,12.75,mist,2020-10-31 23:24:11
40,Yining,CN,29.04,114.56,59.85,91,100,1.52,light rain,2020-10-31 23:24:36
41,Port Alfred,ZA,-33.59,26.89,61.68,81,54,10.67,broken clouds,2020-10-31 23:21:09
42,Butterworth,MY,5.4,100.36,77.0,94,40,8.05,scattered clouds,2020-10-31 23:33:13
43,Pizarro,CO,4.95,-77.37,77.77,88,97,6.76,light rain,2020-10-31 23:33:14
44,Upernavik,GL,72.79,-56.15,16.09,95,95,14.12,overcast clouds,2020-10-31 23:24:01
45,Nikolskoye,RU,59.7,30.79,37.0,89,21,4.47,mist,2020-10-31 23:24:05
46,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,41.0,60,40,4.47,scattered clouds,2020-10-31 23:20:11
47,San Nicolas,PH,18.17,120.6,78.8,69,75,12.75,broken clouds,2020-10-31 23:33:14
48,Dormidontovka,RU,47.77,134.91,47.19,77,90,13.89,overcast clouds,2020-10-31 23:33:14
49,Sisimiut,GL,66.94,-53.67,20.71,96,100,7.85,light snow,2020-10-31 23:33:14
50,Tautira,PF,-17.73,-149.15,86.0,55,40,16.11,scattered clouds,2020-10-31 23:33:15
51,Pavlogradka,RU,54.2,73.56,35.44,83,28,10.11,scattered clouds,2020-10-31 23:33:15
52,High Level,CA,58.52,-117.14,28.4,86,40,6.93,scattered clouds,2020-10-31 23:33:15
53,Komsomolskiy,UZ,40.43,71.72,41.0,35,43,6.93,scattered clouds,2020-10-31 23:24:11
54,Kodiak,US,57.79,-152.41,37.4,40,1,14.99,clear sky,2020-10-31 23:24:08
55,Grindavik,IS,63.84,-22.43,37.4,93,75,5.82,broken clouds,2020-10-31 23:22:34
56,Port Elizabeth,ZA,-33.92,25.57,64.4,82,0,5.82,clear sky,2020-10-31 23:23:56
57,Saint-Philippe,RE,-21.36,55.77,66.2,59,0,8.05,clear sky,2020-10-31 23:33:16
58,Xam Nua,LA,20.42,104.04,64.09,90,72,1.36,broken clouds,2020-10-31 23:33:16
59,Kaitangata,NZ,-46.28,169.85,61.0,50,78,11.99,broken clouds,2020-10-31 23:21:38
60,Margate,GB,51.38,1.39,52.0,82,83,3.0,broken clouds,2020-10-31 23:30:14
61,Burnie,AU,-41.07,145.92,61.0,60,41,4.0,scattered clouds,2020-10-31 23:33:16
62,Uruzgan,AF,32.83,66.0,33.4,78,0,4.25,clear sky,2020-10-31 23:33:17
63,Vaini,TO,-21.2,-175.2,77.0,83,75,11.41,broken clouds,2020-10-31 23:21:07
64,Hobyo,SO,5.35,48.53,80.78,78,100,5.06,overcast clouds,2020-10-31 23:24:34
65,Santa Ana,US,33.75,-117.87,82.99,49,75,4.7,broken clouds,2020-10-31 23:33:17
66,Punta Arenas,CL,-53.15,-70.92,57.2,62,75,11.41,broken clouds,2020-10-31 23:21:07
67,Cabo San Lucas,MX,22.89,-109.91,82.99,69,20,5.82,few clouds,2020-10-31 23:23:01
68,Pemangkat,ID,1.17,108.97,79.03,84,100,3.18,overcast clouds,2020-10-31 23:33:18
69,Mar Del Plata,AR,-38.0,-57.56,61.0,67,0,6.93,clear sky,2020-10-31 23:19:46
70,Souillac,MU,-20.52,57.52,66.2,82,40,8.05,shower rain,2020-10-31 23:24:10
71,Srandakan,ID,-7.94,110.25,78.98,80,30,5.66,scattered clouds,2020-10-31 23:33:18
72,Chuy,UY,-33.7,-53.46,54.63,83,4,5.39,clear sky,2020-10-31 23:21:39
73,Lumajang,ID,-8.13,113.22,78.19,76,99,3.02,overcast clouds,2020-10-31 23:33:18
74,Tukrah,LY,32.53,20.58,68.52,70,45,10.38,scattered clouds,2020-10-31 23:33:18
75,Westport,US,41.14,-73.36,42.8,56,1,6.93,clear sky,2020-10-31 23:25:37
76,Parry Sound,CA,45.35,-80.03,41.0,60,40,14.14,scattered clouds,2020-10-31 23:28:29
77,Naples,IT,40.83,14.25,61.0,93,20,1.12,mist,2020-10-31 23:29:08
78,Mataura,NZ,-46.19,168.86,55.0,76,40,15.99,scattered clouds,2020-10-31 23:24:00
79,Talnakh,RU,69.49,88.4,19.4,92,75,29.08,light shower snow,2020-10-31 23:21:47
80,Hede,CN,33.77,120.25,61.39,64,96,3.87,overcast clouds,2020-10-31 23:32:11
81,Yulara,AU,-25.24,130.99,78.8,19,0,14.99,clear sky,2020-10-31 23:24:12
82,Taltal,CL,-25.4,-70.48,61.09,63,53,2.86,broken clouds,2020-10-31 23:24:02
83,Ilulissat,GL,69.22,-51.1,21.2,73,100,10.29,light shower snow,2020-10-31 23:24:01
84,Hermanus,ZA,-34.42,19.23,57.0,83,0,5.99,clear sky,2020-10-31 23:20:06
85,Meadow Lake,US,34.8,-106.54,69.8,15,40,10.29,scattered clouds,2020-10-31 23:24:13
86,Bengkulu,ID,-3.8,102.27,76.66,86,100,4.45,overcast clouds,2020-10-31 23:32:54
87,Thompson,CA,55.74,-97.86,19.4,67,75,9.17,broken clouds,2020-10-31 23:24:01
88,Rundu,NA,-17.93,19.77,72.84,26,4,2.73,clear sky,2020-10-31 23:33:20
89,Paraibano,BR,-6.43,-43.98,76.66,73,93,2.57,overcast clouds,2020-10-31 23:33:21
90,Jamestown,US,42.1,-79.24,37.4,69,1,8.05,clear sky,2020-10-31 23:20:06
91,Lebu,CL,-37.62,-73.65,54.82,82,0,9.73,clear sky,2020-10-31 23:24:24
92,Kapaa,US,22.08,-159.32,82.99,65,90,13.87,overcast clouds,2020-10-31 23:21:28
93,Faanui,PF,-16.48,-151.75,79.39,73,1,18.41,clear sky,2020-10-31 23:21:35
94,Lompoc,US,34.64,-120.46,78.01,36,1,10.29,clear sky,2020-10-31 23:24:49
95,Tuktoyaktuk,CA,69.45,-133.04,-2.2,84,75,4.7,broken clouds,2020-10-31 23:21:24
96,Dunedin,NZ,-45.87,170.5,57.0,73,23,13.0,few clouds,2020-10-31 23:33:21
97,Mabai,CN,23.01,104.45,57.09,100,87,2.24,overcast clouds,2020-10-31 23:33:22
98,New Norfolk,AU,-42.78,147.06,64.0,42,19,1.01,few clouds,2020-10-31 23:19:27
99,Georgetown,MY,5.41,100.34,77.0,94,20,3.36,few clouds,2020-10-31 23:21:02
100,Tura,IN,25.52,90.22,71.1,94,100,1.28,overcast clouds,2020-10-31 23:33:22
101,Arraial Do Cabo,BR,-22.97,-42.03,71.11,82,92,17.96,overcast clouds,2020-10-31 23:33:22
102,Kenora,CA,49.82,-94.43,24.8,79,90,18.34,overcast clouds,2020-10-31 23:33:22
103,Cherskiy,RU,68.75,161.3,10.87,89,96,3.0,overcast clouds,2020-10-31 23:21:36
104,Avera,US,33.19,-82.53,62.6,67,90,6.93,overcast clouds,2020-10-31 23:22:55
105,Yellowknife,CA,62.46,-114.35,21.2,92,90,10.29,light snow,2020-10-31 23:21:30
106,Kamina,CD,-8.74,24.99,63.23,92,7,3.65,clear sky,2020-10-31 23:33:23
107,Saint-Augustin,CA,51.23,-58.65,28.81,79,3,10.54,clear sky,2020-10-31 23:33:23
108,Gualaquiza,EC,-3.4,-78.55,66.04,89,80,1.9,moderate rain,2020-10-31 23:33:23
109,Magadan,RU,59.57,150.8,32.77,96,100,8.25,overcast clouds,2020-10-31 23:33:23
110,Tanete,ID,-3.94,119.78,82.56,72,99,1.79,overcast clouds,2020-10-31 23:33:23
111,Zharkent,KZ,44.16,80.0,35.98,77,0,0.96,clear sky,2020-10-31 23:33:23
112,Gravdal,NO,68.12,13.5,44.87,69,100,17.87,overcast clouds,2020-10-31 23:33:24
113,Filadelfia,US,39.95,-75.16,46.4,49,40,5.82,scattered clouds,2020-10-31 23:20:01
114,Sao Filipe,CV,14.9,-24.5,79.93,66,86,9.33,overcast clouds,2020-10-31 23:24:30
115,East London,ZA,-33.02,27.91,64.74,73,92,11.21,overcast clouds,2020-10-31 23:22:08
116,Forestville,US,38.85,-76.88,48.99,81,90,4.7,overcast clouds,2020-10-31 23:33:25
117,Vytegra,RU,61.01,36.45,31.03,96,0,4.61,clear sky,2020-10-31 23:33:25
118,Dikson,RU,73.51,80.55,17.47,97,100,8.3,light snow,2020-10-31 23:24:05
119,Bulgan,MN,48.81,103.53,22.78,81,18,5.79,few clouds,2020-10-31 23:33:25
120,Sibolga,ID,1.74,98.78,76.35,87,100,1.66,light rain,2020-10-31 23:33:25
121,Labuhan,ID,-6.88,112.21,75.76,90,100,5.61,light rain,2020-10-31 23:24:04
122,Hithadhoo,MV,-0.6,73.08,83.8,69,100,8.84,overcast clouds,2020-10-31 23:23:55
123,Narsaq,GL,60.92,-46.05,24.8,79,98,1.12,overcast clouds,2020-10-31 23:22:00
124,Diffa,NE,13.32,12.61,77.81,27,0,9.73,clear sky,2020-10-31 23:33:26
125,Puerto Ayora,EC,-0.74,-90.35,70.0,90,100,5.01,overcast clouds,2020-10-31 23:24:06
126,Tarko-Sale,RU,64.92,77.78,29.77,99,100,15.75,overcast clouds,2020-10-31 23:33:26
127,Beringovskiy,RU,63.05,179.32,19.81,95,99,11.7,overcast clouds,2020-10-31 23:23:22
128,Egvekinot,RU,66.32,-179.17,14.36,82,1,3.18,clear sky,2020-10-31 23:23:54
129,Storforshei,NO,66.4,14.52,32.0,93,91,8.16,overcast clouds,2020-10-31 23:33:26
130,Deputatskiy,RU,69.3,139.9,-8.63,91,99,5.28,overcast clouds,2020-10-31 23:22:00
131,Miyang,CN,24.4,103.44,61.83,88,90,4.03,overcast clouds,2020-10-31 23:33:27
132,Grand Gaube,MU,-20.01,57.66,66.2,82,40,8.05,shower rain,2020-10-31 23:33:27
133,Lebanon,US,36.21,-86.29,61.0,63,1,3.36,clear sky,2020-10-31 23:24:02
134,San Cristobal,VE,7.77,-72.22,82.4,65,40,8.05,scattered clouds,2020-10-31 23:28:59
135,George,ZA,-33.96,22.46,55.4,82,3,5.82,clear sky,2020-10-31 23:25:18
136,Ambilobe,MG,-13.2,49.05,72.63,61,75,4.5,broken clouds,2020-10-31 23:22:29
137,Lorengau,PG,-2.02,147.27,84.97,70,39,8.28,scattered clouds,2020-10-31 23:24:34
138,Gizo,SB,-8.1,156.84,85.1,67,27,3.58,scattered clouds,2020-10-31 23:33:28
139,Cape Town,ZA,-33.93,18.42,60.01,58,0,11.41,clear sky,2020-10-31 23:33:30
140,Shushenskoye,RU,53.33,91.94,32.0,95,0,4.47,clear sky,2020-10-31 23:33:30
141,Kamariotissa,GR,40.48,25.47,55.4,76,0,7.05,clear sky,2020-10-31 23:33:30
142,Sao Felix Do Xingu,BR,-6.64,-51.99,76.06,80,99,0.45,moderate rain,2020-10-31 23:33:30
143,Longyearbyen,SJ,78.22,15.64,24.8,73,40,12.75,scattered clouds,2020-10-31 23:24:12
144,Kruisfontein,ZA,-34.0,24.73,57.99,91,41,3.56,light rain,2020-10-31 23:24:29
145,Oyo,NG,7.85,3.93,78.8,88,75,6.93,broken clouds,2020-10-31 23:33:30
146,Mahoba,IN,25.28,79.87,67.01,25,16,6.13,few clouds,2020-10-31 23:33:32
147,Faya,SA,18.39,42.45,62.6,33,0,3.36,clear sky,2020-10-31 23:33:32
148,Avarua,CK,-21.21,-159.78,75.2,83,99,11.41,overcast clouds,2020-10-31 23:24:02
149,Oistins,BB,13.07,-59.53,78.8,88,75,4.7,broken clouds,2020-10-31 23:33:32
150,Pokhara,NP,28.23,83.98,68.36,30,72,5.91,broken clouds,2020-10-31 23:33:32
151,Espanola,US,35.99,-106.08,62.01,23,1,3.36,clear sky,2020-10-31 23:30:35
152,Pilot Butte,CA,50.47,-104.42,32.0,84,22,17.22,few clouds,2020-10-31 23:33:32
153,Mackenzie,CA,55.3,-123.17,33.8,88,90,10.29,overcast clouds,2020-10-31 23:25:24
154,Oliveira Do Hospital,PT,40.36,-7.86,57.99,90,86,0.98,overcast clouds,2020-10-31 23:33:33
155,Thinadhoo,MV,0.53,72.93,83.28,73,91,8.46,overcast clouds,2020-10-31 23:33:33
156,Saint-Joseph,RE,-21.37,55.62,66.2,59,0,8.05,clear sky,2020-10-31 23:33:34
157,Kirakira,SB,-10.45,161.92,85.6,68,50,5.44,scattered clouds,2020-10-31 23:24:02
158,Palestina,PS,31.92,35.2,73.0,78,40,2.24,scattered clouds,2020-10-31 23:31:08
159,Kutum,SD,14.2,24.67,73.85,31,59,13.2,broken clouds,2020-10-31 23:33:34
160,Roma,US,43.21,-75.46,37.4,64,1,3.36,clear sky,2020-10-31 23:23:44
161,Campo Grande,BR,-20.44,-54.65,73.4,64,0,9.17,clear sky,2020-10-31 23:33:35
162,Atuona,PF,-9.8,-139.03,78.44,75,11,17.63,few clouds,2020-10-31 23:23:58
163,Namibe,AO,-15.2,12.15,76.77,71,64,2.42,light rain,2020-10-31 23:21:09
164,Long,TH,18.08,99.83,73.4,88,75,1.7,broken clouds,2020-10-31 23:33:35
165,Seoul,KR,37.57,126.98,57.2,87,90,3.36,light rain,2020-10-31 23:33:35
166,Berea,US,41.37,-81.85,45.0,56,1,6.93,clear sky,2020-10-31 23:32:57
167,Naryan-Mar,RU,67.67,53.09,33.67,91,94,13.38,overcast clouds,2020-10-31 23:33:35
168,Victoria,HK,22.29,114.16,72.0,78,94,1.99,overcast clouds,2020-10-31 23:22:29
169,Kalmunai,LK,7.42,81.82,78.01,85,87,7.85,light rain,2020-10-31 23:33:36
170,Nynashamn,SE,58.9,17.95,52.0,72,100,18.5,overcast clouds,2020-10-31 23:33:36
171,Manica,FR,49.0,-1.17,51.8,87,0,6.93,light rain,2020-10-31 23:33:36
172,San Antonio,US,29.42,-98.49,77.0,29,1,5.82,clear sky,2020-10-31 23:28:56
173,Hay River,CA,60.82,-115.8,28.4,79,35,3.36,scattered clouds,2020-10-31 23:25:22
174,Dingle,PH,11.0,122.67,78.21,84,100,3.22,light rain,2020-10-31 23:24:10
175,Carnarvon,AU,-24.87,113.63,71.6,68,90,14.99,overcast clouds,2020-10-31 23:21:05
176,Cabedelo,BR,-6.98,-34.83,78.8,83,20,8.05,few clouds,2020-10-31 23:30:49
177,Plainview,US,40.78,-73.47,43.0,60,90,3.36,overcast clouds,2020-10-31 23:33:25
178,Port Moresby,PG,-9.44,147.18,83.16,73,26,1.9,scattered clouds,2020-10-31 23:23:17
179,Ati,TD,13.22,18.34,84.49,18,20,14.61,few clouds,2020-10-31 23:33:37
180,Tommot,RU,58.96,126.29,-6.79,89,94,1.95,overcast clouds,2020-10-31 23:24:30
181,Luderitz,NA,-26.65,15.16,64.38,47,17,21.43,few clouds,2020-10-31 23:24:25
182,Vestmannaeyjar,IS,63.44,-20.27,42.82,69,5,5.57,clear sky,2020-10-31 23:24:46
183,Chester,US,40.13,-75.87,41.0,85,75,4.43,broken clouds,2020-10-31 23:30:05
184,Port-Gentil,GA,-0.72,8.78,80.6,88,40,9.17,scattered clouds,2020-10-31 23:33:37
185,Nuuk,GL,64.18,-51.72,23.0,85,100,6.93,light snow,2020-10-31 23:29:29
186,Ayagoz,KZ,47.97,80.44,27.64,94,0,5.57,clear sky,2020-10-31 23:33:38
187,Pevek,RU,69.7,170.31,14.05,95,55,12.08,broken clouds,2020-10-31 23:21:24
188,Port Lincoln,AU,-34.73,135.87,58.57,79,3,13.85,clear sky,2020-10-31 23:24:11
189,Touros,BR,-5.2,-35.46,78.8,83,40,6.93,scattered clouds,2020-10-31 23:21:26
190,Muzhi,RU,65.37,64.67,31.98,95,25,14.65,scattered clouds,2020-10-31 23:33:38
191,Mizan Teferi,ET,6.98,35.58,60.91,92,80,2.55,light rain,2020-10-31 23:33:38
192,Guerrero Negro,MX,27.98,-114.06,77.45,38,98,11.74,overcast clouds,2020-10-31 23:25:16
193,Atambua,ID,-9.11,124.89,84.67,50,60,3.13,broken clouds,2020-10-31 23:33:39
194,Le Mars,US,42.79,-96.17,57.0,45,20,13.87,few clouds,2020-10-31 23:33:39
195,Boende,CD,-0.22,20.87,71.04,92,6,2.17,clear sky,2020-10-31 23:33:39
196,Ponta Do Sol,PT,32.67,-17.1,72.0,64,20,10.29,few clouds,2020-10-31 23:24:32
197,Harper,LR,4.38,-7.72,77.67,88,78,7.36,broken clouds,2020-10-31 23:33:39
198,Severo-Yeniseyskiy,RU,60.37,93.04,9.46,94,100,6.11,overcast clouds,2020-10-31 23:33:39
199,Ancud,CL,-41.87,-73.82,62.6,55,0,6.93,clear sky,2020-10-31 23:23:55
200,Terra Santa,BR,-2.1,-56.49,84.61,43,8,2.44,clear sky,2020-10-31 23:33:39
201,Laguna,US,38.42,-121.42,81.0,21,1,3.36,clear sky,2020-10-31 23:24:27
202,Oranjemund,NA,-28.55,16.43,58.48,74,0,9.64,clear sky,2020-10-31 23:33:40
203,Norman Wells,CA,65.28,-126.83,3.2,84,20,3.36,few clouds,2020-10-31 23:23:56
204,Ilinskiy,RU,55.62,38.12,43.0,87,0,8.95,clear sky,2020-10-31 23:33:40
205,Acapulco,MX,16.86,-99.89,86.0,74,75,8.05,broken clouds,2020-10-31 23:22:52
206,Xinzhou,CN,38.41,112.73,42.44,56,58,0.67,broken clouds,2020-10-31 23:33:40
207,Angoche,MZ,-16.23,39.91,76.15,76,98,1.14,overcast clouds,2020-10-31 23:24:32
208,Virginia Beach,US,36.85,-75.98,54.0,62,75,4.7,broken clouds,2020-10-31 23:30:28
209,Gondanglegi,ID,-7.75,112.01,76.53,84,96,5.75,overcast clouds,2020-10-31 23:33:41
210,Dharan,NP,26.81,87.28,68.52,50,23,4.81,few clouds,2020-10-31 23:33:41
211,Nha Trang,VN,12.25,109.18,80.6,94,40,17.22,scattered clouds,2020-10-31 23:33:41
212,Saint George,US,37.1,-113.58,79.0,15,1,1.19,clear sky,2020-10-31 23:22:17
213,Isangel,VU,-19.55,169.27,79.84,71,91,13.96,overcast clouds,2020-10-31 23:22:12
214,Nemuro,JP,43.32,145.57,53.56,66,98,9.73,overcast clouds,2020-10-31 23:33:41
215,Fort Nelson,CA,58.81,-122.7,26.6,92,75,2.24,broken clouds,2020-10-31 23:24:23
216,Bukachacha,RU,52.98,116.92,21.88,90,100,4.56,overcast clouds,2020-10-31 23:33:42
217,Kulhudhuffushi,MV,6.62,73.07,82.26,70,43,5.37,scattered clouds,2020-10-31 23:33:42
218,Mount Isa,AU,-20.73,139.5,82.4,16,0,10.29,clear sky,2020-10-31 23:25:03
219,Chara,RU,56.91,118.26,6.37,88,100,3.13,overcast clouds,2020-10-31 23:22:37
220,Evensk,RU,61.95,159.23,24.33,92,78,13.15,broken clouds,2020-10-31 23:25:30
221,Bethel,US,41.37,-73.41,37.0,74,1,4.7,clear sky,2020-10-31 23:23:58
222,San Patricio,US,28.02,-97.52,73.4,56,20,11.41,few clouds,2020-10-31 23:24:03
223,Sobolevo,RU,54.43,31.9,44.74,82,100,11.05,overcast clouds,2020-10-31 23:25:36
224,Dukat,RU,62.55,155.55,14.07,96,100,5.53,overcast clouds,2020-10-31 23:22:41
225,Luau,AO,-10.71,22.22,65.73,75,52,2.84,broken clouds,2020-10-31 23:33:43
226,Hofn,IS,64.25,-15.21,42.78,72,100,18.84,light rain,2020-10-31 23:22:20
227,Trincomalee,LK,8.57,81.23,78.69,78,44,5.23,scattered clouds,2020-10-31 23:29:08
228,San Luis,AR,-33.3,-66.34,66.94,26,0,6.06,clear sky,2020-10-31 23:31:17
229,Kuliyapitiya,LK,7.47,80.04,78.8,94,20,1.12,few clouds,2020-10-31 23:33:43
230,Walvis Bay,NA,-22.96,14.51,55.0,87,0,5.82,clear sky,2020-10-31 23:33:44
231,Saskylakh,RU,71.92,114.08,-5.13,85,1,7.38,clear sky,2020-10-31 23:20:07
232,Bathsheba,BB,13.22,-59.52,78.8,88,75,4.7,broken clouds,2020-10-31 23:24:00
233,Qaanaaq,GL,77.48,-69.36,6.85,83,59,6.2,broken clouds,2020-10-31 23:21:27
234,Port Hardy,CA,50.7,-127.42,50.0,76,90,9.17,overcast clouds,2020-10-31 23:24:11
